review_id,date,year,month,review_text,rating,sentiment,spam_mentioned,country,app_version,helpful_count,review_length
REV0597,2023-05-06,2023,5,"Best caller ID app I have ever used, works perfectly Will definitely recommend to friends.",5,Positive,No,India,14.5,5,90
REV0196,2023-05-09,2023,5,"Does not work properly on my device, keeps showing errors Uninstalling this app now.",2,Negative,Yes,India,15.0,2,84
REV0471,2023-05-11,2023,5,Works sometimes but not consistent enough for daily use Might switch to another app.,3,Neutral,Yes,India,14.5,5,84
REV0295,2023-05-11,2023,5,Amazing app that saves time by filtering spam calls Highly recommended!,5,Positive,Yes,India,14.5,1,71
REV0865,2023-05-11,2023,5,Battery draining app that makes phone run hot all the time Uninstalling this app now.,2,Negative,Yes,India,15.5,0,85
REV0146,2023-05-11,2023,5,"Excellent spam detection feature, highly recommended Five stars from me.",4,Positive,Yes,India,13.0,0,72
REV0188,2023-05-18,2023,5,Regular updates but the core functionality stays the same Not fully satisfied.,4,Neutral,Yes,USA,13.5,1,78
REV0571,2023-05-18,2023,5,Battery draining app that makes phone run hot all the time Not worth the download.,2,Negative,No,India,15.5,2,82
REV0583,2023-05-19,2023,5,Average app with some good features and some bad ones Could be better.,4,Neutral,No,India,15.5,6,70
REV0084,2023-05-20,2023,5,"Neutral opinion, app does what it promises nothing more Not fully satisfied.",4,Neutral,No,India,14.5,5,76
REV0281,2023-05-22,2023,5,Perfect solution for spam calls and unknown numbers Will definitely recommend to friends.,5,Positive,Yes,Brazil,13.5,5,89
REV0812,2023-05-24,2023,5,Love how it instantly identifies unknown numbers Very satisfied with this app.,4,Positive,No,Brazil,14.5,0,78
REV0720,2023-05-24,2023,5,"Mixed experience with this app, some features work well Just okay for now.",3,Neutral,No,India,14.5,2,74
REV0662,2023-05-25,2023,5,Fantastic app that works flawlessly without any issues Keep up the good work.,4,Positive,No,India,15.5,2,77
REV0067,2023-05-26,2023,5,Average app with some good features and some bad ones Hope to see updates soon.,3,Neutral,No,Brazil,13.5,6,79
REV0986,2023-05-28,2023,5,"Best caller ID app I have ever used, works perfectly Best decision to download this.",5,Positive,No,India,15.0,0,84
REV0328,2023-06-01,2023,6,Number lookup is wrong most of the time very inaccurate Not worth the download.,1,Negative,Yes,USA,14.0,1,79
REV0768,2023-06-01,2023,6,Regular updates but the core functionality stays the same Could be better.,3,Neutral,No,Nigeria,15.5,0,74
REV0197,2023-06-04,2023,6,Too much data collection and privacy invasion issues Very disappointed.,1,Negative,No,India,15.5,1,71
REV0362,2023-06-06,2023,6,Very buggy app with constant notifications that annoy me Zero stars if possible.,1,Negative,No,India,15.0,0,80
REV0526,2023-06-07,2023,6,Terrible customer support and no response to complaints Needs major improvements.,1,Negative,No,India,14.5,3,81
REV0866,2023-06-07,2023,6,This app has made my phone experience so much better Highly recommended!,5,Positive,Yes,Nigeria,14.0,4,72
REV0466,2023-06-09,2023,6,Battery draining app that makes phone run hot all the time Needs major improvements.,2,Negative,Yes,India,14.5,2,84
REV0713,2023-06-09,2023,6,Perfect solution for spam calls and unknown numbers Highly recommended!,5,Positive,Yes,USA,14.5,1,71
REV0649,2023-06-10,2023,6,Number lookup is wrong most of the time very inaccurate Dev team should address this.,1,Negative,No,India,15.0,1,85
REV0692,2023-06-13,2023,6,Fantastic app that works flawlessly without any issues Great job developers.,5,Positive,No,Brazil,13.5,0,76
REV0048,2023-06-15,2023,6,Fantastic app that works flawlessly without any issues Very satisfied with this app.,4,Positive,No,India,14.5,2,84
REV0149,2023-06-18,2023,6,Love how it instantly identifies unknown numbers Will definitely recommend to friends.,4,Positive,No,Nigeria,15.5,1,86
REV0241,2023-06-20,2023,6,Decent app but there are better alternatives available Might switch to another app.,3,Neutral,No,India,15.5,0,83
REV0805,2023-06-22,2023,6,"Really useful app, cannot imagine using phone without it Will definitely recommend to friends.",4,Positive,No,India,14.5,2,94
REV0763,2023-06-23,2023,6,"Best caller ID app I have ever used, works perfectly Five stars from me.",5,Positive,Yes,India,14.5,0,72
REV0614,2023-06-23,2023,6,App keeps crashing frequently and drains battery fast Zero stars if possible.,1,Negative,Yes,India,15.5,0,77
REV0703,2023-06-25,2023,6,"Excellent spam detection feature, highly recommended Will definitely recommend to friends.",4,Positive,Yes,Brazil,13.0,2,90
REV0353,2023-06-28,2023,6,"Really useful app, cannot imagine using phone without it Highly recommended!",5,Positive,No,India,14.5,2,76
REV0349,2023-06-28,2023,6,Too many ads and the premium version is very expensive Zero stars if possible.,1,Negative,No,Indonesia,14.0,2,78
REV0707,2023-06-28,2023,6,Outstanding performance and very accurate caller ID Best decision to download this.,5,Positive,No,India,15.0,1,83
REV0450,2023-07-01,2023,7,Works sometimes but not consistent enough for daily use Just okay for now.,3,Neutral,No,India,15.5,4,74
REV0690,2023-07-03,2023,7,Battery draining app that makes phone run hot all the time Needs major improvements.,1,Negative,Yes,India,15.0,2,84
REV0947,2023-07-04,2023,7,"Worst update ever, completely ruined the user experience Not worth the download.",1,Negative,No,India,14.0,2,80
REV0984,2023-07-05,2023,7,"Mixed experience with this app, some features work well Could be better.",3,Neutral,Yes,India,13.5,1,72
REV0978,2023-07-07,2023,7,"Best caller ID app I have ever used, works perfectly Very satisfied with this app.",5,Positive,No,India,15.0,0,82
REV0990,2023-07-11,2023,7,Love how it instantly identifies unknown numbers Highly recommended!,5,Positive,No,India,14.0,0,68
REV0162,2023-07-11,2023,7,App keeps crashing frequently and drains battery fast Uninstalling this app now.,1,Negative,Yes,India,15.0,8,80
REV0825,2023-07-12,2023,7,Terrible customer support and no response to complaints Needs major improvements.,2,Negative,No,UK,15.5,5,81
REV0260,2023-07-13,2023,7,This app has made my phone experience so much better Very satisfied with this app.,4,Positive,No,India,15.5,6,82
REV0946,2023-07-16,2023,7,"Mixed experience with this app, some features work well Room for improvement.",3,Neutral,No,India,15.5,0,77
REV0519,2023-07-16,2023,7,Privacy concerns as it uploads contacts without permission Zero stars if possible.,2,Negative,No,India,15.0,0,82
REV0837,2023-07-17,2023,7,Wonderful app with great user interface and smooth performance Highly recommended!,5,Positive,Yes,Nigeria,15.0,1,82
REV0373,2023-07-18,2023,7,Works sometimes but not consistent enough for daily use Room for improvement.,4,Neutral,No,USA,15.5,0,77
REV0094,2023-07-18,2023,7,Spam calls still getting through despite having this app Needs major improvements.,2,Negative,Yes,India,13.5,0,82
REV0159,2023-07-19,2023,7,"Neutral opinion, app does what it promises nothing more Could be better.",3,Neutral,No,USA,14.0,7,72
REV0285,2023-07-19,2023,7,"Best caller ID app I have ever used, works perfectly Five stars from me.",4,Positive,No,India,15.0,3,72
REV0576,2023-07-21,2023,7,Superb caller identification and spam protection features Five stars from me.,5,Positive,Yes,India,15.5,0,77
REV0953,2023-07-21,2023,7,Brilliant app for managing calls and blocking telemarketers Highly recommended!,5,Positive,Yes,India,14.0,1,79
REV0228,2023-07-24,2023,7,Terrible customer support and no response to complaints Please fix this immediately.,2,Negative,Yes,India,15.0,7,84
REV0153,2023-07-28,2023,7,App is very slow and takes too long to load caller info Dev team should address this.,1,Negative,No,India,14.0,8,85
REV0380,2023-07-28,2023,7,Not bad but definitely not the best caller ID app out there Could be better.,3,Neutral,Yes,India,15.0,0,76
REV0495,2023-08-01,2023,8,Works sometimes but not consistent enough for daily use Room for improvement.,4,Neutral,No,USA,15.5,2,77
REV0906,2023-08-02,2023,8,"Disappointed with quality, expected much better performance Not worth the download.",1,Negative,Yes,India,15.0,4,83
REV0300,2023-08-03,2023,8,Perfect solution for spam calls and unknown numbers Highly recommended!,4,Positive,Yes,India,13.5,0,71
REV0376,2023-08-03,2023,8,Love how it instantly identifies unknown numbers Highly recommended!,5,Positive,No,Brazil,15.5,2,68
REV0310,2023-08-04,2023,8,Average app with some good features and some bad ones Just okay for now.,3,Neutral,Yes,India,15.5,3,72
REV0247,2023-08-04,2023,8,Battery draining app that makes phone run hot all the time Please fix this immediately.,2,Negative,No,India,15.5,0,87
REV0055,2023-08-08,2023,8,Regular updates but the core functionality stays the same Might switch to another app.,4,Neutral,No,USA,14.5,0,86
REV0250,2023-08-08,2023,8,Battery draining app that makes phone run hot all the time Zero stars if possible.,2,Negative,No,India,14.5,5,82
REV0803,2023-08-09,2023,8,"Really useful app, cannot imagine using phone without it Five stars from me.",5,Positive,Yes,Indonesia,15.5,5,76
REV0212,2023-08-10,2023,8,Love how it instantly identifies unknown numbers Will definitely recommend to friends.,5,Positive,No,India,15.0,5,86
REV0884,2023-08-11,2023,8,Amazing app that saves time by filtering spam calls Will definitely recommend to friends.,4,Positive,Yes,India,15.5,6,89
REV0822,2023-08-12,2023,8,Fantastic app that works flawlessly without any issues Five stars from me.,4,Positive,No,Nigeria,14.5,1,74
REV0831,2023-08-13,2023,8,Average app with some good features and some bad ones Room for improvement.,3,Neutral,Yes,Brazil,15.0,0,75
REV0655,2023-08-15,2023,8,Not bad but definitely not the best caller ID app out there Might switch to another app.,3,Neutral,Yes,USA,15.0,0,88
REV0752,2023-08-19,2023,8,Terrible customer support and no response to complaints Very disappointed.,1,Negative,No,Indonesia,14.0,1,74
REV0314,2023-08-20,2023,8,Fantastic app that works flawlessly without any issues Highly recommended!,5,Positive,No,Nigeria,15.0,4,74
REV0393,2023-08-21,2023,8,Too many ads and the premium version is very expensive Zero stars if possible.,2,Negative,Yes,India,15.5,0,78
REV0577,2023-08-21,2023,8,Wonderful app with great user interface and smooth performance Will definitely recommend to friends.,5,Positive,Yes,USA,14.0,0,100
REV0217,2023-08-23,2023,8,Very helpful app for identifying unknown callers and blocking spam Will definitely recommend to friends.,4,Positive,Yes,UK,13.0,8,104
REV0898,2023-08-26,2023,8,Truecaller is a must-have app for every smartphone user Very satisfied with this app.,4,Positive,Yes,India,14.5,10,85
REV0496,2023-08-26,2023,8,Outstanding performance and very accurate caller ID Keep up the good work.,4,Positive,No,UK,14.5,0,74
REV0165,2023-09-02,2023,9,App keeps crashing frequently and drains battery fast Needs major improvements.,1,Negative,No,India,14.0,5,79
REV0775,2023-09-04,2023,9,"Does not work properly on my device, keeps showing errors Not worth the download.",2,Negative,No,India,15.5,0,81
REV0643,2023-09-05,2023,9,Very buggy app with constant notifications that annoy me Not worth the download.,2,Negative,No,India,14.5,2,80
REV0322,2023-09-07,2023,9,Too many ads and the premium version is very expensive Dev team should address this.,1,Negative,No,India,15.0,2,84
REV0050,2023-09-08,2023,9,Very helpful app for identifying unknown callers and blocking spam Great job developers.,5,Positive,Yes,India,15.0,0,88
REV0508,2023-09-09,2023,9,Truecaller is a must-have app for every smartphone user Very satisfied with this app.,5,Positive,Yes,UK,14.5,1,85
REV0203,2023-09-10,2023,9,Very helpful app for identifying unknown callers and blocking spam Highly recommended!,5,Positive,Yes,India,13.5,3,86
REV0458,2023-09-11,2023,9,Very helpful app for identifying unknown callers and blocking spam Keep up the good work.,4,Positive,Yes,Brazil,15.0,0,89
REV0971,2023-09-14,2023,9,Battery draining app that makes phone run hot all the time Zero stars if possible.,1,Negative,No,UK,14.0,1,82
REV0876,2023-09-14,2023,9,Truecaller is a must-have app for every smartphone user Best decision to download this.,5,Positive,No,India,15.5,1,87
REV0609,2023-09-15,2023,9,"Does not work properly on my device, keeps showing errors Please fix this immediately.",2,Negative,No,India,15.5,0,86
REV0029,2023-09-16,2023,9,Truecaller is a must-have app for every smartphone user Five stars from me.,5,Positive,Yes,India,15.0,0,75
REV0144,2023-09-16,2023,9,The app has become useless after the latest update Uninstalling this app now.,1,Negative,No,India,15.0,1,77
REV0821,2023-09-19,2023,9,Works sometimes but not consistent enough for daily use Could be better.,4,Neutral,Yes,Nigeria,13.0,0,72
REV0551,2023-09-21,2023,9,This app has made my phone experience so much better Five stars from me.,5,Positive,No,India,14.0,1,72
REV0034,2023-09-25,2023,9,Okay for basic call identification but needs improvement Not fully satisfied.,4,Neutral,Yes,India,14.0,6,77
REV0044,2023-09-25,2023,9,Too many ads and the premium version is very expensive Dev team should address this.,1,Negative,Yes,Indonesia,13.5,2,84
REV0503,2023-09-28,2023,9,Amazing app that saves time by filtering spam calls Will definitely recommend to friends.,5,Positive,Yes,India,15.0,1,89
REV0731,2023-09-28,2023,9,Love how it instantly identifies unknown numbers Great job developers.,4,Positive,No,USA,15.5,2,70
REV0832,2023-10-03,2023,10,"Does not work properly on my device, keeps showing errors Needs major improvements.",2,Negative,No,Brazil,15.5,2,83
REV0883,2023-10-04,2023,10,Truecaller is a must-have app for every smartphone user Five stars from me.,4,Positive,Yes,India,14.5,2,75
REV0755,2023-10-04,2023,10,"Keeps showing wrong names for contacts, very frustrating Please fix this immediately.",1,Negative,No,Nigeria,15.0,0,85
REV0502,2023-10-06,2023,10,"Neutral opinion, app does what it promises nothing more Not fully satisfied.",3,Neutral,No,India,15.0,1,76
REV0760,2023-10-06,2023,10,"Really useful app, cannot imagine using phone without it Will definitely recommend to friends.",5,Positive,No,UK,15.5,17,94
REV0739,2023-10-08,2023,10,Outstanding performance and very accurate caller ID Very satisfied with this app.,5,Positive,No,India,14.5,7,81
REV0939,2023-10-08,2023,10,Wonderful app with great user interface and smooth performance Best decision to download this.,4,Positive,No,USA,14.0,0,94
REV0514,2023-10-09,2023,10,Very helpful app for identifying unknown callers and blocking spam Very satisfied with this app.,5,Positive,Yes,Nigeria,14.0,2,96
REV0007,2023-10-09,2023,10,Truecaller is a must-have app for every smartphone user Will definitely recommend to friends.,4,Positive,No,India,13.5,2,93
REV0209,2023-10-10,2023,10,Works sometimes but not consistent enough for daily use Room for improvement.,3,Neutral,Yes,India,13.5,0,77
REV0699,2023-10-10,2023,10,Very buggy app with constant notifications that annoy me Please fix this immediately.,2,Negative,No,Nigeria,14.5,3,85
REV0119,2023-10-11,2023,10,Wonderful app with great user interface and smooth performance Keep up the good work.,5,Positive,No,USA,14.5,1,85
REV0529,2023-10-12,2023,10,Number lookup is wrong most of the time very inaccurate Very disappointed.,1,Negative,Yes,India,14.0,0,74
REV0937,2023-10-13,2023,10,Average app with some good features and some bad ones Not fully satisfied.,3,Neutral,No,India,13.5,7,74
REV0716,2023-10-13,2023,10,Love how it instantly identifies unknown numbers Keep up the good work.,4,Positive,No,Nigeria,14.5,1,71
REV0475,2023-10-14,2023,10,"Disappointed with quality, expected much better performance Uninstalling this app now.",1,Negative,Yes,India,15.0,1,86
REV0366,2023-10-15,2023,10,Love how it instantly identifies unknown numbers Will definitely recommend to friends.,5,Positive,No,USA,13.5,1,86
REV0126,2023-10-20,2023,10,Love how it instantly identifies unknown numbers Best decision to download this.,5,Positive,No,India,13.5,4,80
REV0355,2023-10-20,2023,10,"Mixed experience with this app, some features work well Might switch to another app.",3,Neutral,No,India,15.5,1,84
REV0952,2023-10-20,2023,10,Okay for basic call identification but needs improvement Just okay for now.,3,Neutral,No,Nigeria,14.0,10,75
REV0208,2023-10-21,2023,10,"Does not work properly on my device, keeps showing errors Please fix this immediately.",2,Negative,No,USA,13.5,0,86
REV0356,2023-10-22,2023,10,Superb caller identification and spam protection features Highly recommended!,4,Positive,Yes,India,15.0,6,77
REV0025,2023-10-23,2023,10,"Best caller ID app I have ever used, works perfectly Five stars from me.",4,Positive,Yes,India,13.5,0,72
REV0411,2023-10-23,2023,10,"Mixed experience with this app, some features work well Room for improvement.",4,Neutral,No,USA,15.0,0,77
REV0100,2023-10-24,2023,10,"Neutral opinion, app does what it promises nothing more Hope to see updates soon.",3,Neutral,Yes,India,14.0,0,81
REV0530,2023-10-27,2023,10,"Excellent spam detection feature, highly recommended Will definitely recommend to friends.",4,Positive,Yes,Nigeria,15.5,3,90
REV0917,2023-10-28,2023,10,"Keeps showing wrong names for contacts, very frustrating Very disappointed.",2,Negative,No,USA,15.0,0,75
REV0666,2023-11-02,2023,11,Wonderful app with great user interface and smooth performance Great job developers.,4,Positive,No,India,14.5,1,84
REV0261,2023-11-05,2023,11,Perfect solution for spam calls and unknown numbers Best decision to download this.,4,Positive,Yes,India,15.5,1,83
REV0608,2023-11-07,2023,11,This app has made my phone experience so much better Highly recommended!,5,Positive,No,India,14.5,1,72
REV0015,2023-11-08,2023,11,"Best caller ID app I have ever used, works perfectly Highly recommended!",5,Positive,No,USA,15.5,1,72
REV0271,2023-11-10,2023,11,Truecaller is a must-have app for every smartphone user Very satisfied with this app.,4,Positive,No,Indonesia,14.0,3,85
REV0392,2023-11-11,2023,11,"Worst update ever, completely ruined the user experience Dev team should address this.",1,Negative,Yes,India,15.0,7,86
REV0736,2023-11-13,2023,11,Fantastic app that works flawlessly without any issues Very satisfied with this app.,4,Positive,No,USA,14.5,2,84
REV0727,2023-11-16,2023,11,Perfect solution for spam calls and unknown numbers Will definitely recommend to friends.,5,Positive,Yes,India,13.5,2,89
REV0333,2023-11-17,2023,11,"Keeps showing wrong names for contacts, very frustrating Dev team should address this.",1,Negative,Yes,USA,15.5,0,86
REV0573,2023-11-17,2023,11,Number lookup is wrong most of the time very inaccurate Please fix this immediately.,1,Negative,Yes,India,14.0,2,84
REV0193,2023-11-19,2023,11,Number lookup is wrong most of the time very inaccurate Uninstalling this app now.,2,Negative,No,Brazil,14.0,6,82
REV0671,2023-11-20,2023,11,Outstanding performance and very accurate caller ID Very satisfied with this app.,4,Positive,No,Brazil,15.0,5,81
REV0561,2023-11-21,2023,11,Battery draining app that makes phone run hot all the time Needs major improvements.,1,Negative,No,India,15.5,3,84
REV0960,2023-11-21,2023,11,Okay for basic call identification but needs improvement Just okay for now.,3,Neutral,No,India,14.5,1,75
REV0368,2023-11-22,2023,11,"Best caller ID app I have ever used, works perfectly Keep up the good work.",4,Positive,No,Nigeria,14.0,5,75
REV0424,2023-11-24,2023,11,Very buggy app with constant notifications that annoy me Uninstalling this app now.,2,Negative,Yes,Brazil,15.5,2,83
REV0560,2023-11-25,2023,11,Superb caller identification and spam protection features Keep up the good work.,4,Positive,Yes,India,15.5,3,80
REV0291,2023-11-25,2023,11,Terrible customer support and no response to complaints Uninstalling this app now.,2,Negative,No,India,14.5,1,82
REV0681,2023-11-25,2023,11,The app has become useless after the latest update Dev team should address this.,1,Negative,Yes,UK,14.0,0,80
REV0684,2023-11-26,2023,11,"Really useful app, cannot imagine using phone without it Will definitely recommend to friends.",4,Positive,Yes,India,15.0,0,94
REV0806,2023-11-26,2023,11,App keeps crashing frequently and drains battery fast Please fix this immediately.,2,Negative,No,India,15.0,0,82
REV0374,2023-11-26,2023,11,Superb caller identification and spam protection features Great job developers.,4,Positive,Yes,India,15.0,16,79
REV0490,2023-11-28,2023,11,Too many ads and the premium version is very expensive Dev team should address this.,1,Negative,No,USA,15.5,0,84
REV0326,2023-11-28,2023,11,Amazing app that saves time by filtering spam calls Highly recommended!,4,Positive,Yes,UK,15.5,8,71
REV0288,2023-12-02,2023,12,"Really useful app, cannot imagine using phone without it Very satisfied with this app.",4,Positive,No,India,15.0,17,86
REV0916,2023-12-02,2023,12,"Excellent spam detection feature, highly recommended Great job developers.",5,Positive,Yes,India,14.5,1,74
REV0350,2023-12-02,2023,12,Perfect solution for spam calls and unknown numbers Will definitely recommend to friends.,5,Positive,Yes,USA,15.5,1,89
REV0951,2023-12-03,2023,12,Love how it instantly identifies unknown numbers Five stars from me.,5,Positive,No,India,15.5,0,68
REV0002,2023-12-04,2023,12,Truecaller is a must-have app for every smartphone user Five stars from me.,5,Positive,No,UK,13.0,10,75
REV0613,2023-12-07,2023,12,Battery draining app that makes phone run hot all the time Please fix this immediately.,1,Negative,No,India,14.0,1,87
REV0047,2023-12-10,2023,12,Too much data collection and privacy invasion issues Very disappointed.,2,Negative,No,Brazil,15.5,1,71
REV0191,2023-12-16,2023,12,"Does not work properly on my device, keeps showing errors Needs major improvements.",1,Negative,No,USA,14.0,6,83
REV0956,2023-12-18,2023,12,Number lookup is wrong most of the time very inaccurate Zero stars if possible.,1,Negative,No,India,15.0,3,79
REV0546,2023-12-19,2023,12,Superb caller identification and spam protection features Will definitely recommend to friends.,4,Positive,Yes,India,15.5,5,95
REV0942,2023-12-22,2023,12,"Best caller ID app I have ever used, works perfectly Best decision to download this.",5,Positive,No,USA,15.0,3,84
REV0036,2023-12-24,2023,12,This app has made my phone experience so much better Highly recommended!,5,Positive,Yes,India,15.0,0,72
REV0461,2023-12-25,2023,12,Amazing app that saves time by filtering spam calls Highly recommended!,4,Positive,Yes,India,13.5,9,71
REV0580,2024-01-06,2024,1,Too much data collection and privacy invasion issues Needs major improvements.,2,Negative,No,India,14.5,1,78
REV0242,2024-01-07,2024,1,The app has become useless after the latest update Zero stars if possible.,2,Negative,Yes,UK,14.5,2,74
REV0961,2024-01-07,2024,1,Number lookup is wrong most of the time very inaccurate Please fix this immediately.,2,Negative,Yes,India,15.5,4,84
REV0023,2024-01-08,2024,1,Great app for blocking unwanted calls and identifying callers Best decision to download this.,5,Positive,No,India,15.0,3,93
REV0844,2024-01-08,2024,1,Battery draining app that makes phone run hot all the time Very disappointed.,1,Negative,Yes,Nigeria,15.0,1,77
REV0966,2024-01-09,2024,1,Amazing app that saves time by filtering spam calls Will definitely recommend to friends.,5,Positive,Yes,Nigeria,15.0,4,89
REV0293,2024-01-10,2024,1,Fantastic app that works flawlessly without any issues Very satisfied with this app.,4,Positive,No,Brazil,15.5,2,84
REV0912,2024-01-11,2024,1,App is very slow and takes too long to load caller info Very disappointed.,2,Negative,No,India,15.0,1,74
REV0637,2024-01-12,2024,1,Superb caller identification and spam protection features Will definitely recommend to friends.,5,Positive,Yes,India,14.5,1,95
REV0437,2024-01-14,2024,1,Wonderful app with great user interface and smooth performance Keep up the good work.,4,Positive,Yes,India,15.5,6,85
REV0674,2024-01-17,2024,1,Spam calls still getting through despite having this app Uninstalling this app now.,1,Negative,Yes,India,14.5,2,83
REV0347,2024-01-19,2024,1,Amazing app that saves time by filtering spam calls Great job developers.,5,Positive,Yes,Brazil,13.0,0,73
REV0406,2024-01-26,2024,1,The app has become useless after the latest update Not worth the download.,2,Negative,No,India,15.5,1,74
REV0897,2024-02-01,2024,2,App is very slow and takes too long to load caller info Dev team should address this.,1,Negative,No,India,14.0,2,85
REV0980,2024-02-03,2024,2,Brilliant app for managing calls and blocking telemarketers Best decision to download this.,4,Positive,Yes,USA,14.5,2,91
REV0715,2024-02-05,2024,2,Number lookup is wrong most of the time very inaccurate Zero stars if possible.,1,Negative,Yes,USA,14.5,4,79
REV0479,2024-02-08,2024,2,Very helpful app for identifying unknown callers and blocking spam Five stars from me.,5,Positive,Yes,Indonesia,15.5,1,86
REV0246,2024-02-08,2024,2,Spam calls still getting through despite having this app Zero stars if possible.,2,Negative,Yes,India,14.5,3,80
REV0229,2024-02-08,2024,2,"Excellent spam detection feature, highly recommended Highly recommended!",4,Positive,Yes,India,15.5,2,72
REV0365,2024-02-09,2024,2,App keeps crashing frequently and drains battery fast Needs major improvements.,2,Negative,No,Brazil,15.5,3,79
REV0343,2024-02-11,2024,2,Love how it instantly identifies unknown numbers Very satisfied with this app.,5,Positive,No,USA,14.5,1,78
REV0336,2024-02-11,2024,2,This app has made my phone experience so much better Highly recommended!,4,Positive,No,India,15.0,1,72
REV0114,2024-02-13,2024,2,Regular updates but the core functionality stays the same Might switch to another app.,4,Neutral,No,India,14.0,3,86
REV0676,2024-02-17,2024,2,Works sometimes but not consistent enough for daily use Could be better.,3,Neutral,Yes,USA,15.5,0,72
REV0053,2024-02-17,2024,2,"Really useful app, cannot imagine using phone without it Keep up the good work.",5,Positive,Yes,UK,14.5,0,79
REV0171,2024-02-25,2024,2,Too much data collection and privacy invasion issues Needs major improvements.,1,Negative,No,Indonesia,15.5,1,78
REV0801,2024-02-26,2024,2,Brilliant app for managing calls and blocking telemarketers Keep up the good work.,4,Positive,Yes,India,15.5,2,82
REV0207,2024-02-27,2024,2,App is fine but could use more features and better UI Hope to see updates soon.,3,Neutral,Yes,India,15.5,4,79
REV0928,2024-02-28,2024,2,Wonderful app with great user interface and smooth performance Five stars from me.,4,Positive,No,India,15.0,3,82
REV0869,2024-03-01,2024,3,"Neutral opinion, app does what it promises nothing more Room for improvement.",3,Neutral,No,India,14.5,4,77
REV0710,2024-03-05,2024,3,Fantastic app that works flawlessly without any issues Will definitely recommend to friends.,5,Positive,Yes,India,14.5,1,92
REV0976,2024-03-06,2024,3,Perfect solution for spam calls and unknown numbers Will definitely recommend to friends.,5,Positive,Yes,Nigeria,14.5,4,89
REV0505,2024-03-06,2024,3,Amazing app that saves time by filtering spam calls Keep up the good work.,5,Positive,Yes,USA,15.0,3,74
REV0296,2024-03-07,2024,3,Brilliant app for managing calls and blocking telemarketers Will definitely recommend to friends.,5,Positive,Yes,Indonesia,15.5,1,97
REV0223,2024-03-09,2024,3,Truecaller is a must-have app for every smartphone user Very satisfied with this app.,5,Positive,No,USA,14.0,3,85
REV0245,2024-03-10,2024,3,Decent app but there are better alternatives available Not fully satisfied.,3,Neutral,No,India,15.5,4,75
REV0232,2024-03-16,2024,3,App keeps crashing frequently and drains battery fast Dev team should address this.,1,Negative,No,India,14.0,0,83
REV0936,2024-03-24,2024,3,"Excellent spam detection feature, highly recommended Five stars from me.",5,Positive,Yes,India,14.5,5,72
REV0430,2024-03-27,2024,3,Superb caller identification and spam protection features Will definitely recommend to friends.,5,Positive,Yes,USA,14.5,3,95
REV0525,2024-03-27,2024,3,Love how it instantly identifies unknown numbers Five stars from me.,5,Positive,Yes,USA,15.5,1,68
REV0168,2024-04-05,2024,4,Regular updates but the core functionality stays the same Room for improvement.,4,Neutral,No,USA,15.0,5,79
REV0135,2024-04-05,2024,4,This app has made my phone experience so much better Will definitely recommend to friends.,5,Positive,No,Nigeria,14.5,0,90
REV0167,2024-04-07,2024,4,Average app with some good features and some bad ones Could be better.,3,Neutral,No,India,14.0,2,70
REV0417,2024-04-08,2024,4,"Keeps showing wrong names for contacts, very frustrating Zero stars if possible.",2,Negative,No,India,15.5,4,80
REV0624,2024-04-08,2024,4,Very buggy app with constant notifications that annoy me Dev team should address this.,1,Negative,No,Brazil,15.5,0,86
REV0284,2024-04-13,2024,4,Acceptable performance but premium features are overpriced Just okay for now.,3,Neutral,No,India,14.5,2,77
REV0046,2024-04-18,2024,4,Terrible customer support and no response to complaints Zero stars if possible.,2,Negative,No,Nigeria,15.0,2,79
REV0075,2024-04-19,2024,4,Too many ads and the premium version is very expensive Not worth the download.,2,Negative,No,Brazil,14.5,0,78
REV0089,2024-04-22,2024,4,Brilliant app for managing calls and blocking telemarketers Keep up the good work.,5,Positive,Yes,Indonesia,15.5,2,82
REV0190,2024-04-23,2024,4,Spam calls still getting through despite having this app Dev team should address this.,1,Negative,Yes,India,14.5,2,86
REV0258,2024-04-23,2024,4,"Does not work properly on my device, keeps showing errors Uninstalling this app now.",1,Negative,Yes,India,15.5,2,84
REV0651,2024-04-23,2024,4,Perfect solution for spam calls and unknown numbers Will definitely recommend to friends.,5,Positive,Yes,India,15.5,1,89
REV0793,2024-04-25,2024,4,"Worst update ever, completely ruined the user experience Dev team should address this.",1,Negative,No,Nigeria,13.0,4,86
REV0586,2024-04-26,2024,4,This app has made my phone experience so much better Keep up the good work.,4,Positive,Yes,Brazil,15.5,8,75
REV0621,2024-04-27,2024,4,Amazing app that saves time by filtering spam calls Very satisfied with this app.,5,Positive,Yes,India,14.5,7,81
REV0087,2024-05-04,2024,5,Wonderful app with great user interface and smooth performance Five stars from me.,5,Positive,No,India,15.0,1,82
REV0200,2024-05-04,2024,5,Superb caller identification and spam protection features Great job developers.,5,Positive,Yes,Indonesia,15.0,0,79
REV0009,2024-05-05,2024,5,Love how it instantly identifies unknown numbers Keep up the good work.,4,Positive,Yes,Brazil,15.5,6,71
REV0093,2024-05-06,2024,5,Privacy concerns as it uploads contacts without permission Needs major improvements.,1,Negative,No,India,13.5,0,84
REV0042,2024-05-08,2024,5,Great app for blocking unwanted calls and identifying callers Best decision to download this.,5,Positive,Yes,Nigeria,14.0,1,93
